RANDOM_EVENT;TIME
MOVE_RANDOM_FUNCTION_ACTIVATED;30:30.4
MOVE_RANDOM_FUNCTION_ACTIVATED;30:30.4
MOVE_RANDOM_FUNCTION_ACTIVATED;30:30.5
MOVE_RANDOM_FUNCTION_ACTIVATED;30:30.5
MOVE_RANDOM_FUNCTION_ACTIVATED;30:30.5
END_RANDOM_MOVEMENT;30:30.5
ZOMBIE_SCREAM;30:30.5
START_SLOW_DOWN;30:30.5
START_HUMAN_ERROR;30:31.5
END_HUMAN_ERROR;30:32.5
END_SLOW_DOWN;30:32.5
ZOMBIE_EATS;30:35.9
START_HUMAN_ERROR;30:36.5
END_HUMAN_ERROR;30:37.5
ZOMBIE_SCREAM;30:38.5
START_RANDOM_MOVEMENT;30:38.5
MOVE_RANDOM_FUNCTION_ACTIVATED;30:38.5
MOVE_RANDOM_FUNCTION_ACTIVATED;30:38.5
MOVE_RANDOM_FUNCTION_ACTIVATED;30:38.5
MOVE_RANDOM_FUNCTION_ACTIVATED;30:38.6
MOVE_RANDOM_FUNCTION_ACTIVATED;30:38.6
MOVE_RANDOM_FUNCTION_ACTIVATED;30:38.6
MOVE_RANDOM_FUNCTION_ACTIVATED;30:38.6
MOVE_RANDOM_FUNCTION_ACTIVATED;30:38.6
MOVE_RANDOM_FUNCTION_ACTIVATED;30:38.6
MOVE_RANDOM_FUNCTION_ACTIVATED;30:38.7
MOVE_RANDOM_FUNCTION_ACTIVATED;30:38.7
MOVE_RANDOM_FUNCTION_ACTIVATED;30:39.2
MOVE_RANDOM_FUNCTION_ACTIVATED;30:39.2
MOVE_RANDOM_FUNCTION_ACTIVATED;30:39.2
MOVE_RANDOM_FUNCTION_ACTIVATED;30:39.2
MOVE_RANDOM_FUNCTION_ACTIVATED;30:39.2
MOVE_RANDOM_FUNCTION_ACTIVATED;30:39.2
MOVE_RANDOM_FUNCTION_ACTIVATED;30:39.3
MOVE_RANDOM_FUNCTION_ACTIVATED;30:39.3
MOVE_RANDOM_FUNCTION_ACTIVATED;30:39.3
MOVE_RANDOM_FUNCTION_ACTIVATED;30:39.3
MOVE_RANDOM_FUNCTION_ACTIVATED;30:39.3
MOVE_RANDOM_FUNCTION_ACTIVATED;30:39.3
MOVE_RANDOM_FUNCTION_ACTIVATED;30:39.4
MOVE_RANDOM_FUNCTION_ACTIVATED;30:39.4
MOVE_RANDOM_FUNCTION_ACTIVATED;30:39.4
START_HUMAN_ERROR;30:39.5
END_HUMAN_ERROR;30:40.5
MOVE_RANDOM_FUNCTION_ACTIVATED;30:40.9
MOVE_RANDOM_FUNCTION_ACTIVATED;30:40.9
MOVE_RANDOM_FUNCTION_ACTIVATED;30:40.9
MOVE_RANDOM_FUNCTION_ACTIVATED;30:40.9
MOVE_RANDOM_FUNCTION_ACTIVATED;30:40.9
MOVE_RANDOM_FUNCTION_ACTIVATED;30:41.0
MOVE_RANDOM_FUNCTION_ACTIVATED;30:41.0
MOVE_RANDOM_FUNCTION_ACTIVATED;30:41.0
MOVE_RANDOM_FUNCTION_ACTIVATED;30:41.0
MOVE_RANDOM_FUNCTION_ACTIVATED;30:41.0
MOVE_RANDOM_FUNCTION_ACTIVATED;30:41.0
MOVE_RANDOM_FUNCTION_ACTIVATED;30:41.1
MOVE_RANDOM_FUNCTION_ACTIVATED;30:41.1
MOVE_RANDOM_FUNCTION_ACTIVATED;30:41.1
MOVE_RANDOM_FUNCTION_ACTIVATED;30:41.1
MOVE_RANDOM_FUNCTION_ACTIVATED;30:41.1
MOVE_RANDOM_FUNCTION_ACTIVATED;30:41.1
MOVE_RANDOM_FUNCTION_ACTIVATED;30:41.2
MOVE_RANDOM_FUNCTION_ACTIVATED;30:41.2
MOVE_RANDOM_FUNCTION_ACTIVATED;30:41.2
MOVE_RANDOM_FUNCTION_ACTIVATED;30:41.2
MOVE_RANDOM_FUNCTION_ACTIVATED;30:41.2
MOVE_RANDOM_FUNCTION_ACTIVATED;30:41.2
MOVE_RANDOM_FUNCTION_ACTIVATED;30:41.3
MOVE_RANDOM_FUNCTION_ACTIVATED;30:41.3
MOVE_RANDOM_FUNCTION_ACTIVATED;30:41.3
MOVE_RANDOM_FUNCTION_ACTIVATED;30:41.4
MOVE_RANDOM_FUNCTION_ACTIVATED;30:41.4
MOVE_RANDOM_FUNCTION_ACTIVATED;30:41.4
MOVE_RANDOM_FUNCTION_ACTIVATED;30:41.4
MOVE_RANDOM_FUNCTION_ACTIVATED;30:41.4
MOVE_RANDOM_FUNCTION_ACTIVATED;30:41.5
MOVE_RANDOM_FUNCTION_ACTIVATED;30:41.5
MOVE_RANDOM_FUNCTION_ACTIVATED;30:41.5
MOVE_RANDOM_FUNCTION_ACTIVATED;30:41.5
END_RANDOM_MOVEMENT;30:41.5
ZOMBIE_EATS;30:42.3
ZOMBIE_SCREAM;30:43.5
START_SLOW_DOWN;30:43.5
